0,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,DSL,Fiber optic,NoInternet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn
3627,1,1,Yes,No,7,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,74.85,485.25,No
3628,0,0,No,No,13,Yes,Yes,0,1,0,Yes,Yes,No,No,Yes,No,Yes,96.65,1244.50,Yes
3629,1,1,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,20.05,Yes
3630,0,0,No,No,39,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,103.45,3994.45,Yes
3631,1,0,Yes,No,3,No,No phone service,1,0,0,No,No,No,No,No,No,No,25.00,78.25,No
3632,1,0,No,No,58,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.30,1131.50,No
3633,1,0,No,Yes,6,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,26.35,184.05,No
3634,0,0,Yes,Yes,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.90,19.90,Yes
3635,0,0,Yes,No,22,Yes,No,1,0,0,No,Yes,Yes,No,No,No,Yes,54.70,1178.75,No
3636,1,0,Yes,No,14,No,No phone service,1,0,0,No,No,No,No,Yes,Yes,No,46.35,667.70,Yes
3637,1,0,Yes,Yes,64,Yes,Yes,0,1,0,No,No,Yes,No,No,Yes,No,90.25,5629.15,No
3638,1,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,19.95,Yes
3639,1,0,No,No,6,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.65,109.30,No
3640,1,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,Yes,No,79.60,79.60,Yes
3641,1,0,No,Yes,39,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.45,958.45,No
3642,0,0,No,No,20,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.50,403.15,No
3643,1,0,No,No,1,Yes,No,0,1,0,No,No,No,Yes,No,No,Yes,75.90,75.90,Yes
3644,1,0,Yes,No,1,Yes,No,0,1,0,No,No,Yes,No,No,No,No,76.20,76.20,Yes
3645,1,0,Yes,No,64,Yes,Yes,1,0,0,Yes,No,No,No,Yes,No,Yes,66.15,4392.50,No
3646,1,0,No,Yes,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.25,19.25,Yes
3647,0,0,Yes,No,46,Yes,No,1,0,0,No,Yes,No,No,Yes,Yes,Yes,69.10,3168.00,No
3648,0,1,Yes,Yes,28,No,No phone service,1,0,0,No,Yes,No,No,No,Yes,Yes,39.10,1096.60,No
3649,0,0,Yes,No,33,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,669.45,No
3650,1,0,Yes,Yes,39,Yes,No,1,0,0,Yes,Yes,Yes,No,No,No,No,59.80,2343.85,No
3651,0,0,Yes,No,42,Yes,Yes,0,1,0,No,No,Yes,Yes,No,No,Yes,84.30,3588.40,Yes
3652,0,0,No,No,1,Yes,No,1,0,0,No,Yes,No,No,No,No,Yes,48.60,48.60,No
3653,0,0,No,No,7,Yes,No,0,1,0,No,No,No,No,Yes,No,Yes,79.00,522.95,Yes
3654,1,1,Yes,No,70,Yes,No,0,1,0,Yes,Yes,Yes,No,Yes,Yes,No,105.35,7511.90,No
3655,1,0,No,No,65,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,25.10,1725.00,No
3656,1,0,No,No,1,Yes,No,1,0,0,Yes,No,No,No,No,No,No,49.75,49.75,No
3657,1,0,Yes,No,18,Yes,Yes,0,1,0,No,No,No,No,Yes,Yes,Yes,94.75,1691.90,No
3658,1,0,Yes,No,24,Yes,Yes,0,1,0,No,No,No,No,Yes,Yes,Yes,93.00,2248.05,No
3659,1,0,No,No,63,Yes,Yes,1,0,0,Yes,No,Yes,Yes,No,Yes,Yes,71.90,4479.20,No
3660,0,0,No,Yes,44,Yes,Yes,1,0,0,No,Yes,No,No,Yes,Yes,Yes,77.55,3471.10,No
3661,1,0,No,No,4,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.85,63.00,No
3662,0,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.25,70.25,Yes
3663,0,0,Yes,Yes,37,Yes,Yes,0,1,0,No,No,No,No,Yes,Yes,Yes,95.25,3314.15,No
3664,0,1,No,No,10,Yes,No,0,1,0,No,No,Yes,No,No,Yes,Yes,84.60,865.55,Yes
3665,1,0,No,No,34,No,No phone service,1,0,0,No,No,No,No,No,No,Yes,25.05,852.70,No
3666,1,0,Yes,No,35,No,No phone service,1,0,0,Yes,No,Yes,No,Yes,Yes,No,53.15,1930.90,No
3667,0,0,Yes,No,4,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.15,91.40,No
3668,0,1,Yes,No,39,Yes,Yes,0,1,0,No,No,No,Yes,Yes,Yes,Yes,101.25,3949.15,No
3669,1,1,Yes,No,43,Yes,No,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,100.55,4304.00,No
3670,0,0,Yes,Yes,17,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.10,409.90,Yes
3671,0,0,Yes,No,61,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.30,1554.90,No
3672,0,0,Yes,No,49,Yes,Yes,1,0,0,Yes,Yes,Yes,No,No,Yes,No,71.80,3472.05,No
3673,1,0,No,No,4,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.70,117.80,No
3674,0,0,Yes,Yes,64,No,No phone service,1,0,0,No,Yes,Yes,Yes,No,Yes,No,49.85,3210.35,No
3675,1,0,No,No,3,Yes,No,0,1,0,No,No,No,No,No,No,Yes,69.60,207.40,No
3676,1,0,Yes,Yes,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.75,19.75,No
3677,1,0,Yes,No,40,Yes,No,0,1,0,No,Yes,Yes,No,No,No,No,80.80,3132.75,No
3678,0,0,No,Yes,1,Yes,No,1,0,0,Yes,Yes,No,Yes,No,No,Yes,60.00,60.00,Yes
3679,1,0,No,No,8,Yes,Yes,0,1,0,No,No,No,No,No,Yes,Yes,86.55,649.65,Yes
3680,0,1,Yes,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.85,20.85,Yes
3681,0,1,Yes,No,34,Yes,No,1,0,0,No,No,Yes,Yes,Yes,No,No,64.20,2106.30,No
3682,0,0,Yes,No,1,No,No phone service,1,0,0,No,No,No,No,No,Yes,No,35.00,35.00,No
3683,0,0,No,No,39,No,No phone service,1,0,0,No,No,Yes,No,Yes,Yes,Yes,50.75,2011.40,Yes
3684,0,1,Yes,No,58,Yes,No,0,1,0,Yes,Yes,No,Yes,Yes,Yes,Yes,105.50,6205.50,Yes
3685,1,0,Yes,Yes,45,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.20,903.70,No
3686,1,1,No,No,6,Yes,No,0,1,0,Yes,No,No,No,Yes,No,Yes,85.15,503.60,Yes
3687,1,0,No,No,43,Yes,No,0,1,0,Yes,Yes,Yes,Yes,No,No,Yes,90.65,3882.30,No
3688,1,0,Yes,Yes,41,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.00,879.80,No
3689,1,0,No,No,5,Yes,No,0,1,0,No,Yes,No,No,No,No,Yes,74.65,383.65,No
3690,1,0,No,No,72,No,No phone service,1,0,0,Yes,No,Yes,Yes,Yes,Yes,Yes,61.20,4390.25,No
3691,1,0,No,No,4,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.95,68.20,No
3692,1,0,Yes,Yes,9,Yes,No,1,0,0,No,Yes,No,Yes,No,No,No,54.80,452.80,No
3693,1,1,Yes,No,72,Yes,Yes,1,0,0,No,No,Yes,No,Yes,Yes,Yes,73.45,5329.00,No
3694,0,0,Yes,No,33,Yes,No,1,0,0,No,No,No,Yes,No,No,Yes,51.45,1758.90,No
3695,0,0,Yes,No,72,Yes,Yes,0,1,0,Yes,No,No,No,No,No,No,80.45,5737.60,No
3696,1,0,Yes,No,22,Yes,No,1,0,0,Yes,No,No,Yes,No,No,Yes,54.20,1152.70,Yes
3697,0,0,Yes,No,70,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,109.50,7674.55,Yes
3698,1,0,Yes,Yes,21,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,No,104.40,2157.95,Yes
3699,1,0,No,No,15,Yes,No,0,1,0,No,No,Yes,No,Yes,No,No,85.30,1219.85,No
3700,1,1,Yes,No,29,Yes,Yes,0,1,0,No,No,No,Yes,No,No,Yes,79.30,2414.55,No
3701,0,0,Yes,Yes,15,Yes,No,1,0,0,No,Yes,Yes,Yes,Yes,Yes,No,76.50,1155.60,No
3702,1,1,Yes,Yes,71,Yes,Yes,0,1,0,Yes,Yes,No,No,Yes,Yes,Yes,105.10,7548.10,Yes
3703,1,1,No,No,72,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.40,1809.35,No
3704,0,0,Yes,No,19,Yes,Yes,0,1,0,No,No,No,No,Yes,No,Yes,86.85,1564.40,No
3705,1,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.65,19.65,No
3706,0,0,No,No,1,Yes,No,0,1,0,No,Yes,No,No,No,No,Yes,75.70,75.70,Yes
3707,0,0,No,No,2,Yes,No,1,0,0,No,No,No,No,No,No,No,45.55,84.40,No
3708,0,1,Yes,Yes,11,Yes,Yes,0,1,0,No,No,Yes,No,No,No,Yes,78.10,864.85,No
3709,0,0,No,No,12,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.30,228.75,No
3710,0,0,Yes,No,70,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,110.50,7752.05,No
3711,0,1,Yes,No,20,Yes,Yes,0,1,0,No,No,Yes,No,Yes,No,No,90.80,1951.00,Yes
3712,0,0,No,No,23,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.30,470.60,No
3713,1,1,No,No,49,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,No,Yes,No,81.35,4060.90,No
3714,0,0,Yes,Yes,4,Yes,Yes,0,1,0,No,Yes,No,No,Yes,Yes,Yes,97.95,384.50,Yes
3715,1,0,No,No,32,Yes,Yes,0,1,0,Yes,Yes,No,Yes,Yes,Yes,Yes,108.15,3432.90,Yes
3716,1,0,No,Yes,2,Yes,No,1,0,0,No,No,No,No,No,Yes,Yes,55.30,108.65,No
3717,1,1,Yes,No,69,No,No phone service,1,0,0,Yes,Yes,No,No,Yes,Yes,No,56.55,3952.65,No
3718,1,0,No,No,6,Yes,No,0,1,0,No,No,No,No,Yes,No,Yes,80.50,463.05,Yes
3719,0,0,Yes,Yes,24,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.70,494.05,No
3720,0,0,No,No,32,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,104.05,3416.85,No
3721,0,0,No,No,27,Yes,No,1,0,0,Yes,Yes,No,No,No,No,No,52.85,1498.65,No
3722,0,1,Yes,No,27,Yes,Yes,0,1,0,Yes,No,No,Yes,Yes,Yes,Yes,104.30,2867.75,Yes
3723,1,0,No,No,58,Yes,Yes,0,1,0,No,No,No,Yes,No,No,No,80.65,4807.35,No
3724,1,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,71.35,71.35,Yes
3725,0,0,Yes,Yes,18,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.65,471.35,No
3726,0,0,Yes,Yes,47,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,21.30,1041.80,No
3727,0,0,Yes,Yes,70,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,110.20,7689.80,No
3728,0,0,No,No,13,Yes,Yes,0,1,0,No,Yes,Yes,Yes,No,No,No,89.40,1132.35,Yes
3729,0,0,Yes,Yes,36,Yes,No,1,0,0,Yes,No,No,No,No,No,No,51.05,1815.00,No
3730,1,0,No,No,67,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.80,1311.30,No
3731,0,0,No,No,10,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.90,199.45,No
3732,1,1,No,No,19,Yes,No,0,1,0,Yes,No,No,No,No,Yes,Yes,87.30,1637.30,No
3733,0,0,Yes,Yes,71,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,1326.35,No
3734,1,0,Yes,Yes,72,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,89.40,6376.55,No
3735,0,0,Yes,Yes,48,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.00,935.90,No
3736,1,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,20.05,No
3737,1,0,Yes,Yes,18,Yes,No,1,0,0,Yes,No,Yes,Yes,Yes,Yes,No,83.25,1611.15,No
3738,1,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.60,20.60,Yes
3739,1,1,Yes,No,67,Yes,Yes,0,1,0,No,Yes,No,Yes,Yes,Yes,No,102.90,6989.70,No
3740,1,0,Yes,Yes,69,No,No phone service,1,0,0,Yes,No,Yes,Yes,No,No,No,39.10,2779.50,No
3741,1,0,No,No,19,Yes,Yes,0,1,0,No,Yes,No,No,Yes,Yes,Yes,99.95,1931.75,Yes
3742,1,1,Yes,No,72,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.50,8331.95,No
3743,0,1,No,No,38,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.20,735.90,No
3744,1,1,Yes,No,40,Yes,No,1,0,0,No,No,No,No,No,Yes,No,55.80,2283.30,No
3745,0,0,Yes,Yes,61,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,24.20,1445.20,No
3746,0,0,No,No,10,Yes,Yes,0,1,0,No,Yes,No,No,No,No,Yes,81.00,818.05,Yes
3747,1,0,Yes,No,32,Yes,Yes,1,0,0,Yes,No,No,Yes,Yes,No,Yes,72.80,2333.05,No
3748,0,0,No,No,21,Yes,Yes,0,1,0,No,Yes,No,No,Yes,Yes,Yes,99.85,1992.55,No
3749,0,1,No,No,59,Yes,Yes,0,1,0,No,No,Yes,No,Yes,Yes,Yes,99.50,5890.00,No
3750,0,1,Yes,No,13,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.15,916.75,Yes
3751,0,0,No,No,47,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,1029.80,No
3752,1,0,Yes,Yes,69,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,26.00,1796.55,No
3753,1,0,No,No,2,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.90,33.70,No
3754,0,0,Yes,Yes,22,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.05,454.05,No
3755,1,1,Yes,No,15,Yes,Yes,0,1,0,Yes,No,Yes,No,Yes,No,Yes,96.50,1392.25,No
3756,0,0,No,No,53,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,1049.60,No
3757,0,1,Yes,No,28,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.70,734.60,No
3758,1,0,No,No,22,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.30,475.10,No
3759,0,0,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.15,70.15,Yes
3760,1,1,Yes,No,16,Yes,No,0,1,0,No,No,Yes,Yes,No,Yes,Yes,91.55,1540.05,No
3761,0,0,Yes,Yes,48,No,No phone service,1,0,0,Yes,Yes,No,Yes,No,No,No,39.40,1978.65,No
3762,1,1,Yes,No,30,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,Yes,No,Yes,105.70,3181.80,No
3763,0,0,No,No,3,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.25,229.70,No
3764,1,1,No,No,57,Yes,Yes,0,1,0,Yes,No,No,Yes,No,Yes,No,93.75,5625.55,No
3765,0,1,Yes,No,68,Yes,Yes,0,1,0,Yes,Yes,No,No,No,Yes,Yes,96.55,6581.90,Yes
3766,0,0,Yes,No,23,Yes,No,1,0,0,No,No,No,Yes,Yes,No,No,60.00,1347.15,No
3767,0,0,Yes,No,65,Yes,No,1,0,0,No,No,No,Yes,Yes,No,Yes,59.80,3808.20,No
3768,1,0,Yes,No,44,Yes,No,0,1,0,No,No,No,No,Yes,Yes,Yes,90.65,3974.15,No
3769,0,0,Yes,Yes,71,Yes,Yes,0,1,0,Yes,Yes,Yes,No,Yes,Yes,Yes,109.00,7661.80,No
3770,0,0,Yes,No,37,Yes,Yes,1,0,0,Yes,No,Yes,Yes,No,No,No,68.10,2479.25,No
3771,0,0,No,No,12,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.40,266.60,No
3772,1,0,Yes,Yes,69,Yes,Yes,1,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,81.95,5601.40,No
3773,0,0,No,No,35,Yes,No,1,0,0,Yes,Yes,Yes,No,No,No,No,60.55,1982.60,No
3774,1,0,No,No,5,Yes,No,1,0,0,No,Yes,No,Yes,No,Yes,Yes,65.60,339.90,No
3775,1,0,Yes,Yes,58,Yes,Yes,0,1,0,No,No,No,No,Yes,No,No,82.50,4828.05,No
3776,1,0,Yes,No,72,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,No,Yes,Yes,82.30,5980.55,No
3777,1,0,Yes,No,72,Yes,Yes,1,0,0,Yes,Yes,Yes,Yes,No,No,No,68.15,4808.70,No
3778,0,0,No,No,1,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.30,20.30,No
3779,0,0,No,No,39,Yes,No,0,1,0,Yes,No,Yes,Yes,Yes,No,Yes,95.55,3692.85,Yes
3780,1,0,Yes,Yes,53,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.20,1068.15,No
3781,0,0,No,No,27,Yes,No,0,1,0,No,No,Yes,Yes,No,Yes,Yes,89.20,2383.60,No
3782,0,1,No,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,69.65,69.65,Yes
3783,0,1,No,No,1,Yes,No,0,1,0,No,No,No,No,Yes,Yes,Yes,89.30,89.30,Yes
3784,0,0,Yes,No,18,Yes,No,0,1,0,Yes,No,No,No,No,No,No,74.80,1438.05,No
3785,1,0,Yes,Yes,46,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.20,917.45,No
3786,0,0,Yes,No,72,Yes,Yes,1,0,0,Yes,No,Yes,Yes,Yes,Yes,Yes,84.40,6096.45,No
3787,0,0,No,No,36,Yes,No,0,1,0,No,No,Yes,Yes,No,Yes,Yes,87.55,3078.10,Yes
3788,0,0,Yes,No,4,No,No phone service,1,0,0,No,No,No,No,No,No,Yes,25.15,99.95,No
3789,0,0,No,No,25,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.80,475.20,No
3790,0,0,Yes,Yes,40,No,No phone service,1,0,0,No,Yes,No,No,Yes,Yes,Yes,50.85,2036.55,No
3791,1,0,Yes,No,63,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,Yes,102.40,6444.05,No
3792,0,1,No,No,15,Yes,No,0,1,0,Yes,No,Yes,Yes,No,Yes,Yes,96.30,1426.75,Yes
3793,1,0,No,No,14,Yes,Yes,1,0,0,No,Yes,No,No,No,No,Yes,55.50,767.55,No
3794,1,1,Yes,No,72,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,109.75,7932.50,No
3795,1,0,No,No,39,Yes,Yes,0,1,0,Yes,Yes,No,No,Yes,Yes,Yes,106.40,4040.65,No
3796,0,0,Yes,Yes,47,No,No phone service,1,0,0,Yes,Yes,Yes,No,Yes,Yes,Yes,60.00,2768.65,No
3797,1,0,Yes,No,19,Yes,Yes,0,1,0,Yes,Yes,No,Yes,No,No,Yes,88.80,1672.35,No
3798,0,0,No,No,5,Yes,Yes,0,1,0,No,No,No,No,Yes,No,Yes,85.20,474.80,Yes
3799,0,0,No,No,13,No,No phone service,1,0,0,No,No,No,No,No,Yes,Yes,35.10,446.10,Yes
3800,0,0,No,No,17,Yes,Yes,0,1,0,No,No,Yes,No,No,No,No,80.05,1345.65,No
3801,1,1,Yes,No,34,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,75.55,2425.40,No
3802,0,0,No,No,42,Yes,No,1,0,0,No,Yes,No,No,No,No,Yes,49.55,2077.95,No
3803,1,0,Yes,No,5,Yes,Yes,0,1,0,No,Yes,No,No,No,No,Yes,81.30,416.30,Yes
3804,0,0,Yes,Yes,71,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,23.90,1663.50,No
3805,1,1,Yes,No,19,Yes,No,1,0,0,Yes,No,Yes,No,Yes,No,No,66.40,1286.05,No
3806,0,0,No,Yes,2,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.60,35.85,Yes
3807,1,0,No,No,57,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,18.80,1094.35,No
3808,1,0,Yes,No,72,Yes,Yes,0,1,0,No,Yes,Yes,Yes,Yes,Yes,Yes,108.40,7719.50,No
3809,0,0,No,No,6,Yes,No,0,1,0,No,Yes,No,No,No,Yes,Yes,85.95,514.60,No
3810,0,0,Yes,Yes,17,Yes,Yes,0,1,0,No,No,No,No,No,Yes,Yes,85.45,1451.60,Yes
3811,1,0,Yes,No,61,Yes,Yes,1,0,0,No,Yes,Yes,No,Yes,Yes,No,80.90,4932.50,No
3812,1,0,Yes,Yes,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,71.00,71.00,Yes
3813,1,0,Yes,Yes,48,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,No,111.80,5443.65,No
3814,1,0,No,No,16,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.60,330.25,No
3815,1,1,No,No,9,Yes,Yes,0,1,0,No,No,No,No,No,Yes,Yes,85.05,746.50,Yes
3816,0,0,No,No,3,Yes,No,1,0,0,No,No,No,No,No,No,No,44.60,122.70,No
3817,1,0,No,Yes,1,Yes,No,1,0,0,No,No,No,No,No,No,Yes,44.40,44.40,Yes
3818,1,0,No,No,65,Yes,Yes,0,1,0,No,Yes,Yes,No,Yes,Yes,No,105.10,6631.85,No
3819,0,0,Yes,Yes,70,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,115.15,8250.00,No
3820,1,0,Yes,No,60,Yes,No,1,0,0,Yes,No,No,No,Yes,No,Yes,59.80,3561.15,No
3821,0,0,Yes,No,69,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,26.30,1763.55,No
3822,0,1,No,No,35,Yes,No,0,1,0,No,No,No,No,No,No,No,70.55,2419.00,No
3823,0,0,No,No,22,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,470.20,No
3824,1,0,Yes,Yes,66,Yes,Yes,1,0,0,No,Yes,Yes,No,Yes,Yes,No,79.85,5234.95,No
3825,1,1,Yes,No,1,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.30,70.30,Yes
3826,0,0,Yes,No,1,Yes,No,0,1,0,No,No,No,No,Yes,No,Yes,79.35,79.35,Yes
3827,1,0,Yes,Yes,34,Yes,Yes,0,1,0,No,No,Yes,No,No,Yes,Yes,90.05,3097.00,No
3828,0,0,Yes,Yes,72,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.45,1709.10,No
3829,1,0,Yes,Yes,31,No,No phone service,1,0,0,Yes,No,Yes,Yes,Yes,Yes,No,59.95,1848.80,No
3830,1,0,No,Yes,30,Yes,Yes,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.35,723.30,No
3831,0,0,No,No,9,Yes,No,0,1,0,No,No,No,No,Yes,Yes,Yes,90.80,809.75,Yes
3832,1,0,Yes,Yes,20,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.45,1470.95,Yes
3833,1,1,Yes,No,19,No,No phone service,1,0,0,No,Yes,Yes,No,No,No,Yes,34.30,577.15,No
3834,0,0,Yes,No,65,Yes,Yes,0,1,0,Yes,No,Yes,No,Yes,Yes,Yes,105.05,6914.95,No
3835,0,0,Yes,Yes,30,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.30,602.90,No
3836,1,0,No,No,6,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.15,124.40,No
3837,0,0,No,No,2,No,No phone service,1,0,0,No,Yes,No,No,Yes,Yes,No,51.40,96.80,No
3838,1,0,Yes,Yes,53,Yes,Yes,1,0,0,Yes,No,No,Yes,No,Yes,No,71.85,3827.90,No
3839,1,1,Yes,No,7,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,75.40,533.05,No
3840,0,0,Yes,Yes,61,Yes,No,1,0,0,Yes,No,No,No,No,No,Yes,49.70,2961.40,No
3841,1,1,No,No,70,No,No phone service,1,0,0,No,No,No,No,Yes,Yes,Yes,45.25,3264.45,Yes
3842,0,0,No,No,13,Yes,Yes,1,0,0,Yes,No,Yes,No,Yes,Yes,Yes,78.75,995.35,No
3843,1,1,Yes,No,35,Yes,Yes,0,1,0,No,No,Yes,No,No,No,Yes,81.60,2815.25,No
3844,0,0,Yes,No,2,Yes,No,0,1,0,No,No,No,No,No,No,Yes,70.40,154.80,No
3845,0,0,No,No,3,Yes,Yes,0,1,0,No,No,No,No,No,No,Yes,75.80,246.30,Yes
3846,0,0,No,No,3,Yes,Yes,0,1,0,No,No,No,No,No,No,No,76.10,257.60,No
3847,0,0,No,No,62,Yes,Yes,0,1,0,No,No,No,No,Yes,Yes,Yes,94.00,5757.20,No
3848,1,0,Yes,Yes,72,Yes,Yes,0,1,0,Yes,Yes,Yes,Yes,No,Yes,No,103.95,7517.70,No
3849,1,0,Yes,No,63,Yes,No,0,0,1,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.95,1234.80,No
